Date(MM/DD/YYYY),Hour,Solar Radiance(w/m^2),Temperature(C),Solar Power(kW)
6/29/2017,13,1027.6802,38.4585,239.6312575
6/29/2017,14,950.1226,39.6352,220.1491072
6/29/2017,15,819.0929,40.3913,189.0145943
6/29/2017,16,646.0722,40.9233,148.6585482
6/29/2017,17,445.5609,41.0442,102.4543898
6/29/2017,18,236.4324,39.9223,54.697956
6/29/2017,19,41.8281,38.9212,9.729153318
6/29/2017,20,-4.6131,38.178,0
6/29/2017,21,-5.0594,37.263,0
6/29/2017,22,-5.6411,35.5302,0
6/29/2017,23,-5.2236,34.5573,0
6/30/2017,0,-5.0421,33.4203,0
6/30/2017,1,-4.82,31.9935,0
6/30/2017,2,-4.5298,30.8293,0
6/30/2017,3,-3.5269,30.195,0
6/30/2017,4,-3.9988,29.804,0
6/30/2017,5,11.1671,29.1308,2.734113679
6/30/2017,6,146.3399,29.8683,35.69444183
6/30/2017,7,354.0233,31.544,85.60991441
6/30/2017,8,561.0289,33.0082,134.6411855
6/30/2017,9,750.8566,34.52,178.7789565
6/30/2017,10,897.218,35.5223,212.5035038
6/30/2017,11,993.0042,36.2963,234.2294583
6/30/2017,12,1030.4178,37.5712,241.4124647
6/30/2017,13,1011.8161,38.6087,235.7421478
6/30/2017,14,934.4978,39.3948,216.8095638
6/30/2017,15,811.8599,40.328,187.4097393
6/30/2017,16,637.7074,40.9745,146.6930289
6/30/2017,17,435.0177,41.2143,99.93754063
6/30/2017,18,228.0331,41.0767,52.42575033
6/30/2017,19,38.02,40.4708,8.76975023
6/30/2017,20,-5.2003,38.8937,0
6/30/2017,21,-5.4991,37.5152,0
6/30/2017,22,-5.3356,36.6027,0
6/30/2017,23,-4.9535,36.0952,0
7/1/2017,0,-5.1076,34.7757,0
7/1/2017,1,-5.2676,32.9828,0
7/1/2017,2,-4.8494,32.3503,0
7/1/2017,3,-4.3841,31.0083,0
7/1/2017,4,-3.2392,29.9902,0
7/1/2017,5,11.1263,29.2505,2.722459577
7/1/2017,6,142.8197,29.7243,34.86152111
7/1/2017,7,348.9944,31.0817,84.59550095
7/1/2017,8,550.4841,32.737,132.2971556
7/1/2017,9,734.6766,34.3485,175.0839948
7/1/2017,10,881.9607,36.0515,208.3064392
7/1/2017,11,982.0248,37.7755,229.8238777
7/1/2017,12,1016.513,39.4595,235.7554128
7/1/2017,13,995.6786,40.425,229.721722
7/1/2017,14,911.7871,41.4878,209.1550708
7/1/2017,15,794.9001,42.2627,181.5723726
7/1/2017,16,632.0277,42.184,144.43097
7/1/2017,17,434.5125,41.8553,99.47332682
7/1/2017,18,227.0134,41.1072,52.1826622
7/1/2017,19,39.443,39.9867,9.12184949
7/1/2017,20,-4.2834,38.6678,0
7/1/2017,21,-5.4376,37.2097,0
7/1/2017,22,-5.6008,35.9845,0
7/1/2017,23,-5.8465,34.271,0
7/2/2017,0,-5.2251,33.383,0
7/2/2017,1,-4.8141,32.7655,0
7/2/2017,2,-4.7298,31.7463,0
7/2/2017,3,-4.5156,30.7345,0
7/2/2017,4,-4.4008,29.3467,0
7/2/2017,5,9.1745,29.2093,2.245352221
7/2/2017,6,135.9974,29.5885,33.21931991
7/2/2017,7,337.163,30.9147,81.7979775
7/2/2017,8,541.3755,32.0698,130.5596044
7/2/2017,9,726.2938,33.8812,173.5104994
7/2/2017,10,866.0657,35.3162,205.3482913
7/2/2017,11,970.8708,36.6693,228.5559717
7/2/2017,12,1017.059,37.3158,238.607381
7/2/2017,13,1006.9408,37.9638,235.4179761
7/2/2017,14,932.9087,38.7945,217.1409137
7/2/2017,15,811.6765,39.2597,188.4512958
7/2/2017,16,645.2473,39.7025,149.4533895
7/2/2017,17,451.1318,39.9907,104.3294732
7/2/2017,18,241.6496,39.396,56.06391545
7/2/2017,19,44.4332,38.522,10.35726784
7/2/2017,20,-4.9371,37.2548,0
7/2/2017,21,-5.6313,35.7978,0
7/2/2017,22,-5.4811,34.7077,0
7/2/2017,23,-5.1738,33.8907,0
7/3/2017,0,-5.0225,32.9352,0
7/3/2017,1,-4.776,32.1718,0
7/3/2017,2,-4.7792,31.3723,0
7/3/2017,3,-4.8961,30.6897,0
7/3/2017,4,-4.6017,29.55,0
7/3/2017,5,8.9421,28.8318,2.192694577
7/3/2017,6,144.7224,28.8718,35.48017976
7/3/2017,7,354.985,30.769,86.18636442
7/3/2017,8,558.6509,32.9207,134.1315923
7/3/2017,9,747.898,34.3575,178.2264306
7/3/2017,10,897.6094,35.4288,212.7011139
7/3/2017,11,995.293,36.4265,234.6073557
7/3/2017,12,1027.5767,37.2653,241.1397544
7/3/2017,13,1019.287,38.0848,238.1502918
7/3/2017,14,940.2243,39.1553,218.4196287
7/3/2017,15,820.1881,39.711,189.9647911
7/3/2017,16,658.6257,40.249,152.1021959
7/3/2017,17,462.9527,40.1122,106.9928828
7/3/2017,18,244.2111,39.5308,56.61704669
7/3/2017,19,52.887,38.5718,12.32453527
7/3/2017,20,-4.8366,37.266,0
7/3/2017,21,-5.6774,35.6513,0
7/3/2017,22,-5.575,34.4797,0
7/3/2017,23,-5.5358,33.1177,0
7/4/2017,0,-5.1371,32.1865,0
7/4/2017,1,-5.5394,31.1917,0
7/4/2017,2,-5.0842,30.2435,0
7/4/2017,3,-4.8406,29.8505,0
7/4/2017,4,-4.4934,29.4693,0
7/4/2017,5,8.7992,27.7288,2.169785929
7/4/2017,6,149.1454,28.3107,36.66913041
7/4/2017,7,363.1913,30.8748,88.13072969
7/4/2017,8,571.4629,31.458,138.2525907
7/4/2017,9,751.7055,33.4852,179.9534106
7/4/2017,10,905.3757,34.8205,215.2298724
7/4/2017,11,1001.0578,36.252,236.184572
7/4/2017,12,1042.3808,37.493,244.3171208
7/4/2017,13,1029.2441,39.0102,239.2861304
7/4/2017,14,949.7235,40.3697,219.1846684
7/4/2017,15,822.3748,41.2058,188.9346481
7/4/2017,16,650.3104,41.893,148.845483
7/4/2017,17,450.3994,42.2032,102.9144613
7/4/2017,18,232.0343,41.78,53.14165556
7/4/2017,19,47.5271,40.8373,10.94089882
7/4/2017,20,-5.347,39.5317,0
7/4/2017,21,-6.3257,37.8985,0
7/4/2017,22,-5.9127,36.3417,0
7/4/2017,23,-5.3489,35.0723,0
7/5/2017,0,-5.2144,34.4773,0
7/5/2017,1,-4.8376,33.4347,0
7/5/2017,2,-4.5192,32.7838,0
7/5/2017,3,-4.5322,31.5897,0
7/5/2017,4,-3.0728,30.444,0
7/5/2017,5,9.5878,29.6522,2.341194546
7/5/2017,6,140.9862,30.7542,34.23247151
7/5/2017,7,342.5367,32.7382,82.32090314
7/5/2017,8,541.1883,34.2778,129.020779
7/5/2017,9,716.6275,36.2318,169.0956041
7/5/2017,10,865.9907,37.7785,202.6650973
7/5/2017,11,920.131,39.8152,212.992844
7/5/2017,12,891.0861,41.286,204.6312397
7/5/2017,13,1005.2093,42.1243,229.785443
7/5/2017,14,915.7497,42.6665,208.7148099
7/5/2017,15,799.9023,43.125,181.8527885
7/5/2017,16,636.4126,43.2335,144.5981136
7/5/2017,17,446.0342,43.0973,101.4185316
7/5/2017,18,141.6119,42.1518,32.36685127
7/5/2017,19,21.0304,40.658,4.845982496
7/5/2017,20,-3.3875,39.7892,0
7/5/2017,21,-3.8067,38.95,0
7/5/2017,22,-4.4903,37.9527,0
7/5/2017,23,-4.5066,36.5963,0
7/6/2017,0,-4.4432,35.4173,0
7/6/2017,1,-4.4841,34.667,0
7/6/2017,2,-4.0117,34.0357,0
7/6/2017,3,-4.0745,32.9993,0
7/6/2017,4,-3.973,32.268,0
7/6/2017,5,9.5449,31.5868,2.307637066
7/6/2017,6,148.9454,31.9543,35.94158626
7/6/2017,7,387.6858,34.3813,92.37520401
7/6/2017,8,539.7333,36.6133,127.0982191
7/6/2017,9,707.1388,37.6482,165.6046588
7/6/2017,10,852.44,38.8825,198.3175021
7/6/2017,11,945.6945,40.3875,218.2337824
7/6/2017,12,988.7301,41.6887,226.55675
7/6/2017,13,972.9425,42.8932,221.4743066
7/6/2017,14,904.151,43.675,204.9314751
7/6/2017,15,778.3356,44.2523,175.8529619
7/6/2017,16,595.4247,44.621,134.25264
7/6/2017,17,367.7623,44.1433,83.14034495
7/6/2017,18,105.3665,43.5807,23.89439584
7/6/2017,19,9.8484,42.4852,2.246848445
7/6/2017,20,-4.0321,41.1237,0
7/6/2017,21,-3.8285,39.7548,0
7/6/2017,22,-4.7281,38.4537,0
7/6/2017,23,-4.4181,36.943,0
7/7/2017,0,-3.9945,36.5513,0
7/7/2017,1,-4.2837,35.2523,0
7/7/2017,2,-3.9373,34.532,0
7/7/2017,3,-3.2977,33.8662,0
7/7/2017,4,-3.6704,33.0762,0
7/7/2017,5,13.7383,33.5908,3.287046265
7/7/2017,6,163.9603,34.2313,39.0981166
7/7/2017,7,325.6999,35.6972,77.06987879
7/7/2017,8,444.1279,38.4757,103.5508071
7/7/2017,9,664.9296,39.2493,154.3889233
7/7/2017,10,845.2589,40.71,194.7159534
7/7/2017,11,921.1587,42.1603,210.5304755
7/7/2017,12,986.276,43.3968,223.8885971
7/7/2017,13,968.6263,43.9958,219.1567857
7/7/2017,14,864.9707,44.8807,194.7473963
7/7/2017,15,767.6893,45.4183,172.328687
7/7/2017,16,609.3277,45.7797,136.5048665
7/7/2017,17,445.2745,46.1445,99.54974167
7/7/2017,18,204.8849,45.6727,45.92681991
7/7/2017,19,26.8292,44.4547,6.054857453
7/7/2017,20,-3.7831,42.8453,0
7/7/2017,21,-3.3833,42.4533,0
7/7/2017,22,-4.2779,40.6457,0
7/7/2017,23,-4.1277,40.562,0
7/8/2017,0,-3.824,39.1802,0
7/8/2017,1,-2.9862,38.7083,0
7/8/2017,2,-3.8319,37.5597,0
7/8/2017,3,-3.1047,36.5868,0
7/8/2017,4,-3.1121,36.2013,0
7/8/2017,5,7.3341,35.6883,1.735538674
7/8/2017,6,111.7972,35.656,26.4601613
7/8/2017,7,319.2728,36.3587,75.28504506
7/8/2017,8,524.4231,37.583,122.8572552
7/8/2017,9,586.5585,38.5815,136.6816947
7/8/2017,10,807.7838,39.6677,187.1355369
7/8/2017,11,946.1362,41.1887,217.3881561
7/8/2017,12,570.9993,41.9638,130.6419276
7/8/2017,13,806.7494,43.1448,183.3894669
7/8/2017,14,718.8548,43.9637,162.6735165
7/8/2017,15,228.6298,42.619,52.12216444
7/8/2017,16,353.3095,42.4522,80.61983993
7/8/2017,17,412.6733,41.9188,94.44090371
7/8/2017,18,194.1665,42.3477,44.33119726
7/8/2017,19,26.4359,41.753,6.055374209
7/8/2017,20,-3.1271,40.7857,0
7/8/2017,21,-3.0066,40.048,0
7/8/2017,22,-2.312,38.2288,0
7/8/2017,23,-1.7952,35.8535,0
7/9/2017,0,-2.4929,35.6702,0
7/9/2017,1,-2.56,35.1293,0
7/9/2017,2,-2.3816,34.7303,0
7/9/2017,3,-2.546,34.2892,0
7/9/2017,4,-2.464,34.0895,0
7/9/2017,5,-0.2195,33.849,0
7/9/2017,6,46.0417,33.7628,11.00610724
7/9/2017,7,165.9432,33.4477,39.73350204
7/9/2017,8,328.0826,34.3815,78.17326636
7/9/2017,9,576.4194,35.247,136.721638
7/9/2017,10,660.8942,36.1615,156.0028367
7/9/2017,11,940.7799,37.6357,220.3357093
7/9/2017,12,556.0349,37.8255,130.094443
7/9/2017,13,622.0779,38.2673,145.2028573
7/9/2017,14,742.2157,39.249,172.3341356
7/9/2017,15,777.6474,39.8825,179.9451782
7/9/2017,16,480.8911,40.3765,110.9797475
7/9/2017,17,260.1999,39.9458,60.18885542
7/9/2017,18,182.3237,39.5443,42.26621176
7/9/2017,19,39.1957,39.007,9.112657288
7/9/2017,20,-3.3727,38.1507,0
7/9/2017,21,-4.0573,37.1392,0
7/9/2017,22,-4.0463,36.2848,0
7/9/2017,23,-3.3291,35.5113,0
7/10/2017,0,-2.7988,34.5122,0
7/10/2017,1,-2.8211,34.363,0
7/10/2017,2,-2.9139,34.215,0
7/10/2017,3,-2.9574,33.7347,0
7/10/2017,4,-2.785,32.5948,0
7/10/2017,5,4.8395,31.7157,1.169249212
7/10/2017,6,61.1675,31.653,14.78319078
7/10/2017,7,110.4368,31.8232,26.66728453
7/10/2017,8,315.7651,32.7483,75.88297159
7/10/2017,9,640.7846,34.5003,152.5865926
7/10/2017,10,658.1899,35.517,155.894746
7/10/2017,11,808.6874,36.9085,190.1340326
7/10/2017,12,809.4721,38.2707,188.9401983
7/10/2017,13,543.3839,39.2998,126.1331236
7/10/2017,14,93.9543,35.3613,22.27171414
7/10/2017,15,182.1214,37.2128,42.75008471
7/10/2017,16,190.8209,37.3788,44.7525578
7/10/2017,17,305.8178,37.593,71.64049556
7/10/2017,18,226.4114,38.495,52.7835727
7/10/2017,19,29.5722,37.8765,6.917066958
7/10/2017,20,-3.836,36.9108,0
7/10/2017,21,-3.1548,35.6763,0
7/10/2017,22,-2.6926,33.813,0
7/10/2017,23,-2.5311,33.3332,0
7/11/2017,0,-2.6731,32.6812,0
7/11/2017,1,-3.2336,32.0383,0
7/11/2017,2,-2.8307,31.3425,0
7/11/2017,3,-2.9836,30.9968,0
7/11/2017,4,-3.2113,30.656,0
7/11/2017,5,4.6364,29.776,1.131420692
7/11/2017,6,106.0236,30.5058,25.77621908
7/11/2017,7,292.9251,31.4838,70.8571903
7/11/2017,8,512.1612,32.7617,123.071248
7/11/2017,9,508.1629,34.1045,121.2575136
7/11/2017,10,621.5795,34.686,147.8691012
7/11/2017,11,741.7732,35.0348,176.1388679
7/11/2017,12,963.8544,36.3428,227.2975904
7/11/2017,13,946.3221,37.7695,221.4754499
7/11/2017,14,745.344,39.1428,173.1594361
7/11/2017,15,542.9701,39.0647,126.1966355
7/11/2017,16,370.9738,37.2593,87.05860112
7/11/2017,17,354.3903,39.086,82.35764779
7/11/2017,18,217.6956,39.4623,50.48842616
7/11/2017,19,55.5103,39.0012,12.90606148
7/11/2017,20,-3.7394,37.2322,0
7/11/2017,21,-3.1822,36.3122,0
7/11/2017,22,-2.6522,36.0302,0
7/11/2017,23,-3.7877,35.3127,0
7/12/2017,0,-2.6209,34.4708,0
7/12/2017,1,-3.3031,33.4707,0
7/12/2017,2,-3.2304,32.3088,0
7/12/2017,3,-3.1851,31.2328,0
7/12/2017,4,-3.4477,30.1762,0
7/12/2017,5,3.2458,29.8875,0.791620191
7/12/2017,6,103.8401,30.0273,25.30748083
7/12/2017,7,294.769,31.4585,71.31254302
7/12/2017,8,506.2249,32.9228,121.5428267
7/12/2017,9,679.4344,34.8607,161.4839765
7/12/2017,10,827.483,35.533,195.975902
7/12/2017,11,929.5754,36.5635,218.9574186
7/12/2017,12,972.8238,37.9173,227.4981289
7/12/2017,13,960.4181,39.0625,223.2221756
7/12/2017,14,901.3881,39.8575,208.6065579
7/12/2017,15,565.8942,39.5823,131.1585013
7/12/2017,16,570.2146,40.3285,131.6279819
7/12/2017,17,398.8809,40.7942,91.84521911
7/12/2017,18,194.9761,40.7868,44.89646413
7/12/2017,19,50.2844,40.113,11.62116483
7/12/2017,20,-2.9285,38.6728,0
7/12/2017,21,-3.0837,36.52,0
7/12/2017,22,-3.0056,35.061,0
7/12/2017,23,-2.7319,34.5037,0
7/13/2017,0,-3.5165,33.5943,0
7/13/2017,1,-3.9336,32.5513,0
7/13/2017,2,-3.5014,31.9667,0
7/13/2017,3,-3.0352,31.3938,0
7/13/2017,4,-3.107,30.835,0
7/13/2017,5,4.9635,29.9482,1.210174512
7/13/2017,6,113.1539,30.6157,27.49417705
7/13/2017,7,305.8366,32.4187,73.62301252
7/13/2017,8,503.1475,33.0417,120.7291734
7/13/2017,9,683.94,34.4113,162.9390443
7/13/2017,10,830.7414,35.7505,196.5217432
7/13/2017,11,935.3161,36.8658,219.9561828
7/13/2017,12,984.4865,38.4438,229.5775755
7/13/2017,13,979.3942,39.8045,226.7242482
7/13/2017,14,915.8565,40.9358,210.7204925
7/13/2017,15,634.8074,41.1862,145.8579506
7/13/2017,16,445.3907,41.2458,102.3030147
7/13/2017,17,460.0011,41.746,105.371302
7/13/2017,18,218.4568,41.504,50.10743622
7/13/2017,19,45.7347,40.6342,10.53989319
7/13/2017,20,-4.0635,39.6258,0
7/13/2017,21,-4.6646,38.3938,0
7/13/2017,22,-4.6344,36.936,0
7/13/2017,23,-4.5422,36.17,0
7/14/2017,0,-4.4298,35.4863,0
7/14/2017,1,-4.1228,34.5873,0
7/14/2017,2,-3.7737,33.8238,0
7/14/2017,3,-3.24,33.2162,0
7/14/2017,4,-4.0002,31.2282,0
7/14/2017,5,3.1321,30.7338,0.760576456
7/14/2017,6,118.7448,30.968,28.80036379
7/14/2017,7,317.45,32.998,76.18879363
7/14/2017,8,519.3499,35.0645,123.3037287
7/14/2017,9,700.5367,35.9475,165.5477681
7/14/2017,10,840.3906,37.4408,197.0287358
7/14/2017,11,941.9013,38.7767,219.2549605
7/14/2017,12,985.2627,40.1195,227.6948258
7/14/2017,13,970.9633,41.256,223.0108507
7/14/2017,14,899.1245,42.048,205.6207819
7/14/2017,15,679.5088,42.6237,154.907876
7/14/2017,16,594.7659,43.033,135.2847082
7/14/2017,17,383.2123,42.8887,87.23411266
7/14/2017,18,227.94,43.0915,51.83027936
7/14/2017,19,41.3324,41.843,9.462897984
7/14/2017,20,-4.1829,40.6118,0
7/14/2017,21,-4.6665,39.6817,0
7/14/2017,22,-4.6413,38.5073,0
7/14/2017,23,-4.5232,37.5942,0
7/15/2017,0,-4.3607,37.0002,0
7/15/2017,1,-4.4542,35.8388,0
7/15/2017,2,-4.2562,35.2438,0
7/15/2017,3,-4.2126,34.4988,0
7/15/2017,4,-4.2596,33.393,0
7/15/2017,5,3.0878,33.1082,0.740654375
7/15/2017,6,114.1317,33.699,27.29188543
7/15/2017,7,309.0362,35.1187,73.35024425
7/15/2017,8,513.0143,36.0307,121.1799415
7/15/2017,9,691.6846,37.7157,161.9270827
7/15/2017,10,840.701,38.5837,195.9004623
7/15/2017,11,940.5938,39.5063,218.0927802
7/15/2017,12,985.0342,40.9488,226.6209082
7/15/2017,13,968.4939,42.1742,221.3320901
7/15/2017,14,897.7369,43.2518,203.9525821
7/15/2017,15,775.7608,44.197,175.3248499
7/15/2017,16,611.8128,44.4083,138.110392
7/15/2017,17,386.1366,44.7395,87.00647073
7/15/2017,18,207.6359,44.5667,46.83053829
7/15/2017,19,39.2993,43.6045,8.910895216
7/15/2017,20,-4.5062,42.5767,0
7/15/2017,21,-4.3057,41.5013,0
7/15/2017,22,-4.7148,40.336,0
7/15/2017,23,-4.2375,39.1295,0
7/16/2017,0,-3.7153,37.324,0
7/16/2017,1,-3.8436,36.5478,0
7/16/2017,2,-3.9534,35.5723,0
7/16/2017,3,-3.6715,34.1668,0
7/16/2017,4,-3.702,33.1352,0
7/16/2017,5,2.4118,32.3068,0.580921825
7/16/2017,6,98.6543,32.4782,23.74137927
7/16/2017,7,286.3691,33.1157,68.68716787
7/16/2017,8,488.3697,33.7103,116.7751168
7/16/2017,9,674.2147,35.182,159.9726074
7/16/2017,10,823.8485,36.5965,194.0199261
7/16/2017,11,919.061,37.8103,215.0484411
7/16/2017,12,958.6727,39.0745,222.8021264
7/16/2017,13,947.1177,40.1218,218.8767695
7/16/2017,14,880.4994,41.1518,202.3477872
7/16/2017,15,755.5089,42.1405,172.6899746
7/16/2017,16,580.7714,42.7897,132.2781638
7/16/2017,17,153.4572,42.1735,35.07005347
7/16/2017,18,179.5431,40.3837,41.43322852
7/16/2017,19,50.495,39.2622,11.72353776
7/16/2017,20,-3.4039,38.6397,0
7/16/2017,21,-3.2781,37.763,0
7/16/2017,22,-3.6299,36.7583,0
7/16/2017,23,-2.4516,35.5705,0
7/17/2017,0,-2.2588,32.1867,0
7/17/2017,1,-1.975,32.5822,0
7/17/2017,2,-2.1233,32.9047,0
7/17/2017,3,-1.836,33.0355,0
7/17/2017,4,-2.5567,32.6235,0
7/17/2017,5,3.2256,31.9267,0.778471546
7/17/2017,6,96.803,32.2402,23.32465865
7/17/2017,7,288.9098,33.2785,69.23777528
7/17/2017,8,487.5194,34.1462,116.3061626
7/17/2017,9,634.6473,35.2188,150.5551577
7/17/2017,10,714.3339,36.2203,168.5646742
7/17/2017,11,923.674,37.8437,216.0892603
7/17/2017,12,965.5551,38.962,224.5374246
7/17/2017,13,957.1554,40.2075,221.0939241
7/17/2017,14,459.1252,38.9917,106.7513724
7/17/2017,15,136.7846,35.1152,32.46664552
7/17/2017,16,224.3244,37.1032,52.68729615
7/17/2017,17,292.6719,38.0178,68.40554468
7/17/2017,18,242.8884,39.0218,56.46493429
7/17/2017,19,64.4362,39.2665,14.95995119
7/17/2017,20,-2.4493,38.4348,0
7/17/2017,21,-3.1889,37.549,0
7/17/2017,22,-3.0815,36.6057,0
7/17/2017,23,-3.1013,35.81,0
7/18/2017,0,-2.9085,35.0372,0
7/18/2017,1,-2.8642,34.409,0
7/18/2017,2,-2.7374,33.7352,0
7/18/2017,3,-2.6112,33.704,0
7/18/2017,4,-2.7083,33.3745,0
7/18/2017,5,3.9219,32.5768,0.943330685
7/18/2017,6,71.0595,32.3725,17.1100173
7/18/2017,7,123.2196,32.577,29.63785636
7/18/2017,8,291.5061,33.4057,69.81363397
7/18/2017,9,614.5228,34.9557,145.9831942
7/18/2017,10,551.2235,35.8313,130.3427911
7/18/2017,11,902.87,37.4505,211.6660213
7/18/2017,12,978.2378,38.9175,227.5411693
7/18/2017,13,945.0805,40.2908,218.2063289
7/18/2017,14,835.9858,40.8127,192.4724592
7/18/2017,15,686.1323,41.3618,157.5001257
7/18/2017,16,289.4303,40.7767,66.64975623
7/18/2017,17,281.8422,38.8337,65.58689945
7/18/2017,18,174.7466,38.5722,40.72203024
7/18/2017,19,56.8299,36.2887,13.40555538
7/18/2017,20,-0.1264,36.7027,0
7/18/2017,21,-2.2554,35.4087,0
7/18/2017,22,-2.7423,34.9327,0
7/18/2017,23,-2.5144,34.8812,0
7/19/2017,0,-1.9389,34.7722,0
7/19/2017,1,-2.5217,34.4118,0
7/19/2017,2,-3.1289,33.7367,0
7/19/2017,3,-2.3716,33.5272,0
7/19/2017,4,-1.8737,33.0668,0
7/19/2017,5,-0.5031,32.4553,0
7/19/2017,6,10.4575,32.0297,2.52248364
7/19/2017,7,9.5256,27.9638,2.346110033
7/19/2017,8,7.1263,24.3258,1.787580689
7/19/2017,9,15.3238,25.6255,3.818968704
7/19/2017,10,46.1739,25.1415,11.53530799
7/19/2017,11,142.3762,25.134,35.57020199
7/19/2017,12,305.5526,25.88,76.05204214
7/19/2017,13,502.0444,26.2313,124.7383909
7/19/2017,14,472.9316,26.7545,117.1957019
7/19/2017,15,519.5142,28.067,127.8868624
7/19/2017,16,486.7736,29.5705,118.9124016
7/19/2017,17,274.4688,30.0143,66.89686387
7/19/2017,18,223.1559,30.7987,54.17145735
7/19/2017,19,45.7115,30.7662,11.09839794
7/19/2017,20,-1.6388,30.534,0
7/19/2017,21,-2.0341,30.5093,0
7/19/2017,22,-1.5689,30.2902,0
7/19/2017,23,-1.3316,30.1212,0
7/20/2017,0,-0.8061,30.0318,0
7/20/2017,1,-1.2818,29.7842,0
7/20/2017,2,-1.3954,29.631,0
7/20/2017,3,-1.0584,29.6148,0
7/20/2017,4,-0.8826,29.2923,0
7/20/2017,5,0.2466,28.8667,0.06045809
7/20/2017,6,32.4459,28.9613,7.95081507
7/20/2017,7,105.1143,29.1883,25.72826222
7/20/2017,8,202.6035,29.369,49.54440664
7/20/2017,9,238.9775,29.7618,58.32192118
7/20/2017,10,478.7328,30.6075,116.3275823
7/20/2017,11,596.9598,32.3288,143.7712013
7/20/2017,12,745.0747,34.148,177.7487458
7/20/2017,13,416.4793,34.9992,98.91425023
7/20/2017,14,517.5561,35.5395,122.5705469
7/20/2017,15,652.0699,36.8048,153.3955316
7/20/2017,16,239.1827,36.9162,56.23298889
7/20/2017,17,207.2565,37.0208,48.69988883
7/20/2017,18,126.8846,37.1948,29.7869846
7/20/2017,19,42.1196,37.0567,9.895120773
7/20/2017,20,-3.3289,36.027,0
7/20/2017,21,-3.0453,35.3402,0
7/20/2017,22,-3.5547,34.363,0
7/20/2017,23,-3.4084,33.3577,0
7/21/2017,0,-3.7632,32.5287,0
7/21/2017,1,-4.1057,31.4432,0
7/21/2017,2,-4.0324,31.339,0
7/21/2017,3,-3.2806,30.9047,0
7/21/2017,4,-2.8359,30.5312,0
7/21/2017,5,2.224,30.1365,0.54172053
7/21/2017,6,93.5003,30.045,22.78543873
7/21/2017,7,259.4337,30.7263,63.001431
7/21/2017,8,504.2619,31.9178,121.7049963
7/21/2017,9,685.3829,33.9848,163.6481897
7/21/2017,10,801.9837,35.8063,189.6628294
7/21/2017,11,885.6974,36.9735,208.1682277
7/21/2017,12,974.7572,37.8423,228.0416445
7/21/2017,13,962.6845,38.5308,224.3887607
7/21/2017,14,893.1196,39.203,207.4236779
7/21/2017,15,771.2071,39.862,178.4746751
7/21/2017,16,602.3102,40.074,139.2285201
7/21/2017,17,408.9384,40.259,94.43461119
7/21/2017,18,200.8192,40.2483,46.37711074
7/21/2017,19,36.073,39.4075,8.368597816
7/21/2017,20,-3.9831,38.5312,0
7/21/2017,21,-4.4611,37.3932,0
7/21/2017,22,-4.4595,36.2203,0
7/21/2017,23,-4.3279,35.0608,0
7/22/2017,0,-4.2449,34.1605,0
7/22/2017,1,-3.8666,33.345,0
7/22/2017,2,-3.8899,32.9128,0
7/22/2017,3,-3.4136,33.0867,0
7/22/2017,4,-3.0982,32.2192,0
7/22/2017,5,1.0316,31.016,0.250142368
7/22/2017,6,126.6916,31.4947,30.64437008
7/22/2017,7,324.1931,33.3317,77.67192544
7/22/2017,8,485.5503,33.8722,116.0027008
7/22/2017,9,451.312,34.7418,107.3322609
7/22/2017,10,770.5437,35.8583,182.1774317
7/22/2017,11,963.68,37.5253,225.8320236
7/22/2017,12,969.8344,38.8598,225.6564615
7/22/2017,13,952.3591,39.6588,220.639223
7/22/2017,14,881.1006,40.647,203.0419236
7/22/2017,15,758.1034,41.2353,174.1408048
7/22/2017,16,594.2009,41.8432,136.0399193
7/22/2017,17,404.1945,41.788,92.56660342
7/22/2017,18,197.2654,41.9538,45.13585233
7/22/2017,19,27.9958,41.138,6.434204725
7/22/2017,20,-3.6185,40.5458,0
7/22/2017,21,-4.2133,39.1892,0
7/22/2017,22,-3.3749,38.3347,0
7/22/2017,23,-3.6652,37.8087,0
7/23/2017,0,-3.6826,36.3637,0
7/23/2017,1,-3.771,35.1237,0
7/23/2017,2,-3.7828,34.161,0
7/23/2017,3,-3.4904,33.495,0
7/23/2017,4,-2.8924,32.9825,0
7/23/2017,5,1.9838,32.3325,0.477767233
7/23/2017,6,101.3776,32.3017,24.41911397
7/23/2017,7,293.4666,33.5728,70.22186191
7/23/2017,8,496.3147,34.0072,118.4906678
7/23/2017,9,680.1822,35.4845,161.1313372
7/23/2017,10,829.0383,36.4673,195.3760364
7/23/2017,11,925.874,37.7022,216.7677041
7/23/2017,12,970.988,38.6877,226.1337594
7/23/2017,13,957.6173,40.0178,221.4276936
7/23/2017,14,890.772,40.7868,205.1149507
7/23/2017,15,774.4242,41.5333,177.6013155
7/23/2017,16,619.2215,42.3592,141.3688877
7/23/2017,17,408.9135,41.7737,93.65463453
7/23/2017,18,194.8912,41.8423,44.61977993
7/23/2017,19,20.8841,40.725,4.810521909
7/23/2017,20,-2.9433,37.408,0
7/23/2017,21,-3.0985,36.4032,0
7/23/2017,22,-2.7583,36.1753,0
7/23/2017,23,-2.9506,35.3195,0
7/24/2017,0,-1.9852,34.83,0
7/24/2017,1,-2.4562,34.212,0
7/24/2017,2,-2.0636,33.1817,0
7/24/2017,3,-2.6116,32.2752,0
7/24/2017,4,-2.5783,31.1432,0
